id,age,race,sex,label,pred
29746,57, White, Female,less than or equal to 50K,less than or equal to 50K
11630,22, Black, Male,less than or equal to 50K,less than or equal to 50K
31575,18, White, Female,less than or equal to 50K,less than or equal to 50K
22943,30, White, Male,greater than 50K,less than or equal to 50K
26439,28, White, Female,less than or equal to 50K,less than or equal to 50K
48663,30, Black, Female,less than or equal to 50K,less than or equal to 50K
19987,45, White, Male,less than or equal to 50K,less than or equal to 50K
41179,33, White, Male,less than or equal to 50K,less than or equal to 50K
35596,52, White, Male,less than or equal to 50K,less than or equal to 50K
12944,21, White, Male,less than or equal to 50K,less than or equal to 50K
29050,19, White, Male,less than or equal to 50K,less than or equal to 50K
199,24, White, Male,less than or equal to 50K,less than or equal to 50K
40719,30, White, Male,less than or equal to 50K,less than or equal to 50K
31843,67, White, Male,less than or equal to 50K,less than or equal to 50K
457,38, Black, Male,less than or equal to 50K,less than or equal to 50K
34128,48, White, Male,less than or equal to 50K,less than or equal to 50K
10245,54, White, Male,less than or equal to 50K,less than or equal to 50K
21323,26, Black, Male,less than or equal to 50K,less than or equal to 50K
28477,28, White, Female,less than or equal to 50K,less than or equal to 50K
42151,25, White, Female,less than or equal to 50K,less than or equal to 50K
13436,47, White, Female,less than or equal to 50K,less than or equal to 50K
42480,31, White, Male,greater than 50K,less than or equal to 50K
4889,28, White, Male,less than or equal to 50K,less than or equal to 50K
41616,61, White, Male,less than or equal to 50K,less than or equal to 50K
1104,34, White, Female,greater than 50K,less than or equal to 50K
20855,22, White, Male,less than or equal to 50K,greater than 50K
41277,45, Asian-Pac-Islander, Male,greater than 50K,greater than 50K
16275,45, White, Female,less than or equal to 50K,less than or equal to 50K
38435,45, White, Male,greater than 50K,greater than 50K
42512,64, White, Female,less than or equal to 50K,less than or equal to 50K
43453,21, White, Female,less than or equal to 50K,less than or equal to 50K
6060,40, Black, Female,less than or equal to 50K,less than or equal to 50K
24048,47, White, Male,greater than 50K,greater than 50K
13655,49, White, Male,greater than 50K,greater than 50K
17115,51, White, Male,greater than 50K,greater than 50K
23311,50, White, Male,less than or equal to 50K,less than or equal to 50K
24055,35, White, Male,less than or equal to 50K,less than or equal to 50K
27667,24, White, Male,less than or equal to 50K,less than or equal to 50K
6844,37, White, Male,greater than 50K,greater than 50K
35075,18, White, Female,less than or equal to 50K,less than or equal to 50K
9783,39, White, Male,less than or equal to 50K,less than or equal to 50K
24223,44, White, Male,greater than 50K,greater than 50K
4116,65, White, Male,less than or equal to 50K,less than or equal to 50K
25136,32, White, Male,less than or equal to 50K,less than or equal to 50K
6938,44, White, Female,less than or equal to 50K,less than or equal to 50K
28634,41, White, Male,less than or equal to 50K,less than or equal to 50K
44734,23, White, Female,less than or equal to 50K,less than or equal to 50K
19284,41, White, Female,less than or equal to 50K,less than or equal to 50K
12733,29, White, Female,less than or equal to 50K,less than or equal to 50K
37151,36, Black, Female,less than or equal to 50K,less than or equal to 50K
41128,40, White, Female,less than or equal to 50K,less than or equal to 50K
1512,37, White, Male,greater than 50K,less than or equal to 50K
39724,28, White, Female,less than or equal to 50K,less than or equal to 50K
31844,53, White, Female,less than or equal to 50K,less than or equal to 50K
21454,47, White, Female,less than or equal to 50K,less than or equal to 50K
3059,40, White, Male,less than or equal to 50K,less than or equal to 50K
27816,33, White, Male,greater than 50K,less than or equal to 50K
31435,53, White, Male,greater than 50K,greater than 50K
29329,20, White, Female,less than or equal to 50K,less than or equal to 50K
37709,40, White, Male,greater than 50K,greater than 50K
6512,37, White, Male,greater than 50K,less than or equal to 50K
35650,24, White, Male,less than or equal to 50K,less than or equal to 50K
40308,34, White, Male,greater than 50K,less than or equal to 50K
29754,48, White, Female,less than or equal to 50K,less than or equal to 50K
25455,31, White, Male,less than or equal to 50K,less than or equal to 50K
30845,46, White, Female,less than or equal to 50K,less than or equal to 50K
2969,27, White, Male,less than or equal to 50K,less than or equal to 50K
723,50, White, Male,greater than 50K,less than or equal to 50K
46800,19, White, Female,less than or equal to 50K,less than or equal to 50K
30280,25, White, Male,less than or equal to 50K,less than or equal to 50K
39001,42, White, Male,less than or equal to 50K,less than or equal to 50K
42502,21, White, Female,less than or equal to 50K,less than or equal to 50K
44690,47, White, Female,less than or equal to 50K,less than or equal to 50K
366,56, White, Male,less than or equal to 50K,less than or equal to 50K
42828,32, White, Male,greater than 50K,less than or equal to 50K
37172,31, White, Male,less than or equal to 50K,less than or equal to 50K
31236,42, White, Male,less than or equal to 50K,less than or equal to 50K
27860,28, White, Male,less than or equal to 50K,less than or equal to 50K
13329,41, White, Male,greater than 50K,less than or equal to 50K
24589,24, White, Female,less than or equal to 50K,less than or equal to 50K
20757,17, White, Male,less than or equal to 50K,less than or equal to 50K
14078,64, White, Male,less than or equal to 50K,less than or equal to 50K
29988,28, White, Male,less than or equal to 50K,less than or equal to 50K
44855,34, Black, Female,less than or equal to 50K,less than or equal to 50K
26967,49, White, Male,greater than 50K,greater than 50K
26156,36, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
23421,64, White, Male,greater than 50K,less than or equal to 50K
17313,33, White, Male,less than or equal to 50K,less than or equal to 50K
32101,45, White, Female,less than or equal to 50K,less than or equal to 50K
26946,50, White, Male,greater than 50K,less than or equal to 50K
25999,37, White, Male,less than or equal to 50K,less than or equal to 50K
40404,31, White, Male,less than or equal to 50K,less than or equal to 50K
42188,39, White, Male,greater than 50K,less than or equal to 50K
16794,18, White, Male,less than or equal to 50K,less than or equal to 50K
40783,76, White, Male,less than or equal to 50K,less than or equal to 50K
11908,26, White, Female,less than or equal to 50K,less than or equal to 50K
34966,31, White, Male,less than or equal to 50K,less than or equal to 50K
10235,29, White, Male,less than or equal to 50K,less than or equal to 50K
43695,47, Black, Female,less than or equal to 50K,less than or equal to 50K
13086,22, White, Male,less than or equal to 50K,less than or equal to 50K
43838,49, White, Male,less than or equal to 50K,less than or equal to 50K
38511,66, White, Male,less than or equal to 50K,less than or equal to 50K
15428,20, White, Male,less than or equal to 50K,less than or equal to 50K
25051,44, White, Male,less than or equal to 50K,less than or equal to 50K
2051,53, White, Male,greater than 50K,greater than 50K
14770,53, White, Female,less than or equal to 50K,less than or equal to 50K
17519,41, Black, Male,less than or equal to 50K,less than or equal to 50K
31801,48, White, Male,less than or equal to 50K,greater than 50K
2660,48, White, Male,greater than 50K,less than or equal to 50K
11151,40, White, Male,less than or equal to 50K,less than or equal to 50K
45924,41, White, Male,less than or equal to 50K,less than or equal to 50K
48318,51, White, Male,greater than 50K,less than or equal to 50K
22152,30, White, Male,greater than 50K,less than or equal to 50K
17564,44, White, Female,less than or equal to 50K,less than or equal to 50K
31766,22, White, Female,less than or equal to 50K,less than or equal to 50K
33361,24, White, Male,less than or equal to 50K,less than or equal to 50K
42322,29, White, Male,less than or equal to 50K,less than or equal to 50K
12522,33, Black, Male,greater than 50K,greater than 50K
11680,41, White, Male,greater than 50K,greater than 50K
11629,31, White, Male,less than or equal to 50K,less than or equal to 50K
10886,33, White, Female,less than or equal to 50K,less than or equal to 50K
37560,35, White, Male,greater than 50K,greater than 50K
34818,34, White, Female,less than or equal to 50K,less than or equal to 50K
25315,64, White, Male,greater than 50K,less than or equal to 50K
19914,25, White, Female,less than or equal to 50K,less than or equal to 50K
37683,24, Amer-Indian-Eskimo, Female,less than or equal to 50K,less than or equal to 50K
8351,61, White, Male,greater than 50K,greater than 50K
26855,31, Black, Female,less than or equal to 50K,less than or equal to 50K
24823,44, White, Male,less than or equal to 50K,greater than 50K
3819,24, White, Female,less than or equal to 50K,less than or equal to 50K
16219,31, White, Male,less than or equal to 50K,less than or equal to 50K
31860,21, White, Female,less than or equal to 50K,less than or equal to 50K
5396,17, White, Male,less than or equal to 50K,less than or equal to 50K
24557,53, White, Female,less than or equal to 50K,less than or equal to 50K
20588,33, White, Female,less than or equal to 50K,less than or equal to 50K
31180,75, White, Male,greater than 50K,less than or equal to 50K
46129,51, White, Male,less than or equal to 50K,less than or equal to 50K
28414,26, White, Male,less than or equal to 50K,less than or equal to 50K
26917,28, White, Female,less than or equal to 50K,less than or equal to 50K
22580,55, White, Male,greater than 50K,greater than 50K
40453,70, White, Male,less than or equal to 50K,less than or equal to 50K
47512,20, White, Male,less than or equal to 50K,less than or equal to 50K
19465,20, White, Female,less than or equal to 50K,less than or equal to 50K
24344,42, White, Female,less than or equal to 50K,less than or equal to 50K
12968,28, White, Female,less than or equal to 50K,less than or equal to 50K
13569,19, White, Male,less than or equal to 50K,less than or equal to 50K
4983,34, White, Male,greater than 50K,greater than 50K
4298,25, White, Female,less than or equal to 50K,less than or equal to 50K
29816,19, White, Male,less than or equal to 50K,less than or equal to 50K
15103,50, White, Male,less than or equal to 50K,greater than 50K
41859,48, White, Male,greater than 50K,greater than 50K
47032,61, White, Male,greater than 50K,less than or equal to 50K
6149,39, White, Male,greater than 50K,greater than 50K
40316,36, White, Male,less than or equal to 50K,greater than 50K
48436,22, White, Female,less than or equal to 50K,less than or equal to 50K
13335,38, White, Male,greater than 50K,greater than 50K
48711,51, White, Female,less than or equal to 50K,less than or equal to 50K
1967,28, Black, Female,less than or equal to 50K,less than or equal to 50K
20786,50, White, Male,greater than 50K,greater than 50K
41268,41, White, Male,less than or equal to 50K,less than or equal to 50K
26819,18, White, Male,less than or equal to 50K,less than or equal to 50K
30406,28, White, Female,less than or equal to 50K,less than or equal to 50K
48357,63, White, Male,less than or equal to 50K,less than or equal to 50K
28021,19, White, Female,less than or equal to 50K,less than or equal to 50K
18949,43, White, Male,less than or equal to 50K,less than or equal to 50K
22256,21, White, Female,less than or equal to 50K,less than or equal to 50K
30253,43, White, Male,less than or equal to 50K,greater than 50K
10757,39, White, Male,greater than 50K,greater than 50K
23911,47, White, Male,less than or equal to 50K,less than or equal to 50K
40518,63, White, Male,less than or equal to 50K,less than or equal to 50K
39654,20, Black, Male,less than or equal to 50K,less than or equal to 50K
4131,41, White, Male,greater than 50K,greater than 50K
22088,31, White, Male,less than or equal to 50K,less than or equal to 50K
12671,21, White, Male,less than or equal to 50K,less than or equal to 50K
13598,36, White, Male,greater than 50K,less than or equal to 50K
4480,30, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
48745,59, White, Male,greater than 50K,greater than 50K
6520,34, White, Male,less than or equal to 50K,less than or equal to 50K
7132,20, White, Female,less than or equal to 50K,less than or equal to 50K
34498,57, White, Male,greater than 50K,less than or equal to 50K
454,44, White, Female,greater than 50K,less than or equal to 50K
30507,25, Black, Male,less than or equal to 50K,less than or equal to 50K
1518,25, White, Male,less than or equal to 50K,less than or equal to 50K
881,32, White, Male,greater than 50K,less than or equal to 50K
35176,72, White, Male,less than or equal to 50K,less than or equal to 50K
29863,33, White, Male,less than or equal to 50K,less than or equal to 50K
36016,25, White, Male,less than or equal to 50K,less than or equal to 50K
46363,47, White, Female,less than or equal to 50K,less than or equal to 50K
10798,61, White, Male,less than or equal to 50K,less than or equal to 50K
42757,22, White, Male,less than or equal to 50K,less than or equal to 50K
22220,90, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
18336,68, White, Male,less than or equal to 50K,less than or equal to 50K
479,23, White, Female,less than or equal to 50K,less than or equal to 50K
23336,71, White, Male,less than or equal to 50K,less than or equal to 50K
39212,20, White, Male,less than or equal to 50K,less than or equal to 50K
13419,61, White, Male,greater than 50K,greater than 50K
15552,35, White, Female,less than or equal to 50K,less than or equal to 50K
43020,23, White, Female,less than or equal to 50K,less than or equal to 50K
1081,19, White, Female,less than or equal to 50K,less than or equal to 50K
40081,41, White, Male,less than or equal to 50K,less than or equal to 50K
36081,61, White, Female,less than or equal to 50K,less than or equal to 50K
28699,53, White, Male,less than or equal to 50K,less than or equal to 50K
3169,41, White, Male,less than or equal to 50K,less than or equal to 50K
23779,30, White, Male,less than or equal to 50K,less than or equal to 50K
8014,40, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
21329,39, White, Male,less than or equal to 50K,less than or equal to 50K
9494,63, White, Male,less than or equal to 50K,less than or equal to 50K
7991,37, White, Female,greater than 50K,less than or equal to 50K
23092,34, White, Male,less than or equal to 50K,less than or equal to 50K
35421,40, White, Male,greater than 50K,less than or equal to 50K
9146,37, White, Male,greater than 50K,greater than 50K
9040,28, White, Female,less than or equal to 50K,less than or equal to 50K
11202,26, Black, Male,less than or equal to 50K,less than or equal to 50K
21119,53, White, Male,less than or equal to 50K,less than or equal to 50K
19664,52, White, Male,less than or equal to 50K,less than or equal to 50K
27213,44, White, Male,greater than 50K,greater than 50K
43328,19, White, Female,less than or equal to 50K,less than or equal to 50K
47177,22, White, Female,less than or equal to 50K,less than or equal to 50K
3043,21, White, Female,less than or equal to 50K,less than or equal to 50K
35951,55, White, Male,greater than 50K,less than or equal to 50K
6798,64, White, Male,less than or equal to 50K,less than or equal to 50K
24753,39, Black, Female,less than or equal to 50K,less than or equal to 50K
3188,59, Black, Female,less than or equal to 50K,less than or equal to 50K
47836,18, White, Male,less than or equal to 50K,less than or equal to 50K
44217,33, White, Male,less than or equal to 50K,less than or equal to 50K
13603,18, White, Male,less than or equal to 50K,less than or equal to 50K
42723,40, White, Male,less than or equal to 50K,less than or equal to 50K
36655,51, White, Male,greater than 50K,less than or equal to 50K
24587,17, Black, Male,less than or equal to 50K,less than or equal to 50K
8698,44, White, Male,greater than 50K,greater than 50K
24507,57, White, Female,less than or equal to 50K,less than or equal to 50K
25496,67, White, Male,less than or equal to 50K,less than or equal to 50K
6995,20, White, Female,less than or equal to 50K,less than or equal to 50K
1612,45, White, Male,greater than 50K,greater than 50K
39468,45, White, Male,less than or equal to 50K,greater than 50K
46192,52, White, Male,greater than 50K,greater than 50K
23036,38, White, Male,less than or equal to 50K,less than or equal to 50K
29009,37, White, Male,greater than 50K,greater than 50K
33116,32, White, Male,greater than 50K,less than or equal to 50K
13224,46, White, Female,less than or equal to 50K,less than or equal to 50K
38829,29, White, Male,less than or equal to 50K,less than or equal to 50K
14105,51, Black, Male,less than or equal to 50K,less than or equal to 50K
41031,65, White, Male,less than or equal to 50K,less than or equal to 50K
24833,25, White, Male,less than or equal to 50K,less than or equal to 50K
18770,31, White, Male,less than or equal to 50K,less than or equal to 50K
36258,35, Black, Female,less than or equal to 50K,less than or equal to 50K
40532,42, White, Male,greater than 50K,greater than 50K
11532,79, White, Male,less than or equal to 50K,less than or equal to 50K
4781,39, White, Male,less than or equal to 50K,less than or equal to 50K
22755,25, White, Female,less than or equal to 50K,less than or equal to 50K
4962,31, Other, Male,less than or equal to 50K,less than or equal to 50K
14450,21, White, Female,less than or equal to 50K,less than or equal to 50K
32073,65, White, Male,less than or equal to 50K,less than or equal to 50K
464,24, White, Female,less than or equal to 50K,less than or equal to 50K
23744,55, White, Female,less than or equal to 50K,less than or equal to 50K
26783,23, White, Female,less than or equal to 50K,less than or equal to 50K
3537,81, White, Female,less than or equal to 50K,less than or equal to 50K
17516,68, White, Male,less than or equal to 50K,less than or equal to 50K
24268,29, Black, Male,less than or equal to 50K,less than or equal to 50K
35679,63, White, Male,less than or equal to 50K,less than or equal to 50K
7255,35, White, Male,less than or equal to 50K,less than or equal to 50K
38731,25, Black, Male,less than or equal to 50K,less than or equal to 50K
17356,43, White, Male,less than or equal to 50K,less than or equal to 50K
27743,42, White, Female,less than or equal to 50K,less than or equal to 50K
3776,40, White, Female,less than or equal to 50K,less than or equal to 50K
16768,27, White, Male,less than or equal to 50K,less than or equal to 50K
5984,24, White, Female,less than or equal to 50K,less than or equal to 50K
7343,52, White, Male,greater than 50K,less than or equal to 50K
43987,19, White, Female,less than or equal to 50K,less than or equal to 50K
2171,33, White, Female,less than or equal to 50K,less than or equal to 50K
1109,41, White, Male,less than or equal to 50K,less than or equal to 50K
20667,33, White, Female,less than or equal to 50K,less than or equal to 50K
17822,35, White, Male,less than or equal to 50K,less than or equal to 50K
2033,47, Black, Male,less than or equal to 50K,less than or equal to 50K
26770,40, White, Male,greater than 50K,less than or equal to 50K
12212,45, White, Male,greater than 50K,less than or equal to 50K
26100,40, White, Male,greater than 50K,greater than 50K
25415,36, White, Male,less than or equal to 50K,less than or equal to 50K
24467,27, White, Male,less than or equal to 50K,less than or equal to 50K
15664,46, White, Male,greater than 50K,greater than 50K
44816,38, White, Male,less than or equal to 50K,greater than 50K
20683,41, White, Male,greater than 50K,less than or equal to 50K
27788,53, White, Male,less than or equal to 50K,less than or equal to 50K
40554,24, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
22374,46, White, Female,less than or equal to 50K,less than or equal to 50K
39833,51, Black, Male,less than or equal to 50K,less than or equal to 50K
12887,50, White, Male,less than or equal to 50K,less than or equal to 50K
6674,36, White, Male,less than or equal to 50K,less than or equal to 50K
48639,42, White, Male,less than or equal to 50K,less than or equal to 50K
37009,39, White, Male,less than or equal to 50K,greater than 50K
30268,60, White, Female,less than or equal to 50K,less than or equal to 50K
46135,34, White, Male,greater than 50K,greater than 50K
3834,32, White, Female,less than or equal to 50K,less than or equal to 50K
32820,72, White, Male,less than or equal to 50K,less than or equal to 50K
45639,25, White, Female,less than or equal to 50K,less than or equal to 50K
15293,25, White, Male,less than or equal to 50K,less than or equal to 50K
45507,41, White, Female,less than or equal to 50K,less than or equal to 50K
10601,35, White, Male,less than or equal to 50K,less than or equal to 50K
34990,55, White, Female,greater than 50K,less than or equal to 50K
27798,44, White, Male,less than or equal to 50K,less than or equal to 50K
48804,42, White, Male,less than or equal to 50K,less than or equal to 50K
21984,42, White, Male,less than or equal to 50K,less than or equal to 50K
46987,35, Other, Male,greater than 50K,less than or equal to 50K
18337,30, White, Male,greater than 50K,less than or equal to 50K
19092,44, White, Female,less than or equal to 50K,less than or equal to 50K
4106,40, White, Female,less than or equal to 50K,less than or equal to 50K
23960,37, White, Male,less than or equal to 50K,less than or equal to 50K
23711,63, White, Female,less than or equal to 50K,less than or equal to 50K
7731,37, White, Male,less than or equal to 50K,less than or equal to 50K
8847,27, Other, Female,less than or equal to 50K,less than or equal to 50K
39356,31, White, Male,less than or equal to 50K,less than or equal to 50K
17768,37, White, Female,less than or equal to 50K,less than or equal to 50K
15324,23, White, Male,less than or equal to 50K,less than or equal to 50K
6988,63, White, Female,greater than 50K,greater than 50K
30582,34, Black, Male,less than or equal to 50K,less than or equal to 50K
43492,18, Black, Male,less than or equal to 50K,less than or equal to 50K
41310,66, White, Male,less than or equal to 50K,less than or equal to 50K
21465,21, Black, Female,less than or equal to 50K,less than or equal to 50K
1427,39, Black, Female,less than or equal to 50K,less than or equal to 50K
3623,31, White, Male,less than or equal to 50K,greater than 50K
15462,38, White, Male,greater than 50K,less than or equal to 50K
37532,19, White, Male,less than or equal to 50K,less than or equal to 50K
37059,44, White, Male,less than or equal to 50K,less than or equal to 50K
36632,50, White, Male,greater than 50K,less than or equal to 50K
3226,58, White, Male,less than or equal to 50K,less than or equal to 50K
42848,33, White, Female,less than or equal to 50K,less than or equal to 50K
24370,62, Black, Male,less than or equal to 50K,less than or equal to 50K
46724,18, White, Female,less than or equal to 50K,less than or equal to 50K
34726,41, White, Male,less than or equal to 50K,less than or equal to 50K
33327,19, White, Female,less than or equal to 50K,less than or equal to 50K
27160,30, White, Male,greater than 50K,greater than 50K
6632,46, White, Female,less than or equal to 50K,less than or equal to 50K
23180,33, White, Male,less than or equal to 50K,less than or equal to 50K
10348,26, White, Male,less than or equal to 50K,less than or equal to 50K
34317,27, White, Male,less than or equal to 50K,less than or equal to 50K
33736,32, White, Female,less than or equal to 50K,less than or equal to 50K
13854,42, White, Male,less than or equal to 50K,less than or equal to 50K
40170,46, White, Male,greater than 50K,greater than 50K
13148,49, White, Male,less than or equal to 50K,greater than 50K
47980,61, White, Female,less than or equal to 50K,less than or equal to 50K
24266,56, White, Male,less than or equal to 50K,less than or equal to 50K
9820,37, White, Male,greater than 50K,less than or equal to 50K
47286,39, White, Male,less than or equal to 50K,less than or equal to 50K
32398,24, White, Male,less than or equal to 50K,less than or equal to 50K
17310,32, White, Female,less than or equal to 50K,less than or equal to 50K
14966,20, White, Male,less than or equal to 50K,less than or equal to 50K
3681,20, White, Male,less than or equal to 50K,less than or equal to 50K
39063,53, White, Male,greater than 50K,greater than 50K
4710,26, White, Male,less than or equal to 50K,less than or equal to 50K
9934,27, White, Male,less than or equal to 50K,less than or equal to 50K
32018,18, White, Female,less than or equal to 50K,less than or equal to 50K
45920,27, White, Female,less than or equal to 50K,less than or equal to 50K
35359,37, White, Male,greater than 50K,less than or equal to 50K
41987,30, White, Male,less than or equal to 50K,less than or equal to 50K
14223,42, Black, Female,less than or equal to 50K,less than or equal to 50K
28686,49, White, Male,less than or equal to 50K,less than or equal to 50K
16480,35, White, Male,less than or equal to 50K,less than or equal to 50K
4391,30, White, Male,less than or equal to 50K,less than or equal to 50K
39705,30, White, Female,greater than 50K,less than or equal to 50K
11391,58, White, Female,less than or equal to 50K,less than or equal to 50K
17524,26, Other, Male,less than or equal to 50K,less than or equal to 50K
13754,42, White, Female,greater than 50K,less than or equal to 50K
46524,45, Black, Male,less than or equal to 50K,greater than 50K
3057,69, White, Male,less than or equal to 50K,less than or equal to 50K
27736,44, White, Female,greater than 50K,less than or equal to 50K
3038,44, White, Male,less than or equal to 50K,less than or equal to 50K
3127,25, White, Male,less than or equal to 50K,less than or equal to 50K
19777,36, White, Male,greater than 50K,greater than 50K
28495,55, Black, Female,less than or equal to 50K,less than or equal to 50K
46457,21, White, Male,less than or equal to 50K,less than or equal to 50K
18208,26, White, Male,less than or equal to 50K,less than or equal to 50K
36393,54, White, Male,less than or equal to 50K,less than or equal to 50K
35250,23, White, Male,less than or equal to 50K,less than or equal to 50K
36610,19, White, Male,less than or equal to 50K,less than or equal to 50K
44402,73, White, Female,less than or equal to 50K,less than or equal to 50K
18747,17, White, Male,less than or equal to 50K,less than or equal to 50K
8876,18, White, Male,less than or equal to 50K,less than or equal to 50K
10028,35, White, Male,greater than 50K,greater than 50K
16663,35, White, Male,greater than 50K,less than or equal to 50K
27747,72, White, Male,less than or equal to 50K,less than or equal to 50K
18695,45, White, Male,greater than 50K,greater than 50K
4414,51, White, Female,less than or equal to 50K,less than or equal to 50K
12144,45, White, Female,less than or equal to 50K,less than or equal to 50K
48782,60, White, Male,less than or equal to 50K,less than or equal to 50K
19589,49, White, Female,less than or equal to 50K,less than or equal to 50K
36774,39, White, Male,less than or equal to 50K,less than or equal to 50K
40679,44, Black, Female,greater than 50K,less than or equal to 50K
35007,28, Amer-Indian-Eskimo, Male,less than or equal to 50K,less than or equal to 50K
34237,37, White, Male,greater than 50K,greater than 50K
20866,27, White, Male,less than or equal to 50K,less than or equal to 50K
5244,58, White, Male,less than or equal to 50K,less than or equal to 50K
36415,44, Black, Male,greater than 50K,less than or equal to 50K
17121,54, White, Male,greater than 50K,less than or equal to 50K
633,30, Black, Female,greater than 50K,less than or equal to 50K
26318,53, White, Female,less than or equal to 50K,less than or equal to 50K
41750,43, White, Male,greater than 50K,less than or equal to 50K
3142,47, White, Male,less than or equal to 50K,less than or equal to 50K
4044,19, White, Female,less than or equal to 50K,less than or equal to 50K
42335,22, White, Male,less than or equal to 50K,less than or equal to 50K
21751,39, White, Male,less than or equal to 50K,less than or equal to 50K
29429,64, White, Male,less than or equal to 50K,greater than 50K
1173,20, White, Male,less than or equal to 50K,less than or equal to 50K
14346,46, White, Female,greater than 50K,less than or equal to 50K
15672,60, Black, Male,less than or equal to 50K,less than or equal to 50K
10392,39, White, Male,less than or equal to 50K,less than or equal to 50K
9539,52, White, Female,less than or equal to 50K,less than or equal to 50K
1242,36, White, Female,less than or equal to 50K,less than or equal to 50K
45850,45, White, Female,less than or equal to 50K,less than or equal to 50K
31073,17, White, Female,less than or equal to 50K,less than or equal to 50K
43547,44, White, Male,less than or equal to 50K,less than or equal to 50K
7671,47, White, Male,greater than 50K,less than or equal to 50K
39120,40, White, Male,less than or equal to 50K,greater than 50K
44622,36, White, Male,less than or equal to 50K,less than or equal to 50K
6003,30, White, Male,less than or equal to 50K,less than or equal to 50K
16296,19, White, Male,less than or equal to 50K,less than or equal to 50K
2147,58, White, Male,less than or equal to 50K,less than or equal to 50K
47430,45, White, Male,greater than 50K,greater than 50K
23066,47, White, Male,less than or equal to 50K,less than or equal to 50K
42064,37, Black, Female,less than or equal to 50K,less than or equal to 50K
11881,56, White, Male,less than or equal to 50K,less than or equal to 50K
31643,63, White, Male,less than or equal to 50K,greater than 50K
29873,43, Other, Male,greater than 50K,greater than 50K
38299,57, White, Male,less than or equal to 50K,less than or equal to 50K
278,25, White, Female,less than or equal to 50K,less than or equal to 50K
5314,42, White, Male,less than or equal to 50K,less than or equal to 50K
34442,43, White, Male,less than or equal to 50K,less than or equal to 50K
38465,30, White, Female,less than or equal to 50K,less than or equal to 50K
13709,60, White, Male,less than or equal to 50K,less than or equal to 50K
42454,45, White, Male,greater than 50K,greater than 50K
4218,24, White, Male,less than or equal to 50K,less than or equal to 50K
31568,28, Black, Male,less than or equal to 50K,less than or equal to 50K
42326,38, White, Female,less than or equal to 50K,less than or equal to 50K
23051,64, Black, Male,less than or equal to 50K,less than or equal to 50K
27426,18, Black, Male,less than or equal to 50K,less than or equal to 50K
20199,25, Black, Male,greater than 50K,less than or equal to 50K
40587,41, Black, Female,less than or equal to 50K,less than or equal to 50K
45304,23, White, Male,less than or equal to 50K,less than or equal to 50K
48531,38, White, Male,greater than 50K,less than or equal to 50K
30918,61, White, Male,greater than 50K,greater than 50K
32313,41, White, Male,less than or equal to 50K,less than or equal to 50K
38670,24, Asian-Pac-Islander, Male,less than or equal to 50K,less than or equal to 50K
19295,27, White, Female,less than or equal to 50K,less than or equal to 50K
19121,44, White, Male,greater than 50K,greater than 50K
10330,36, White, Female,less than or equal to 50K,less than or equal to 50K
27517,34, White, Male,greater than 50K,less than or equal to 50K
12640,36, White, Male,less than or equal to 50K,less than or equal to 50K
29843,36, White, Female,greater than 50K,less than or equal to 50K
40130,31, White, Female,less than or equal to 50K,less than or equal to 50K
47066,21, White, Female,less than or equal to 50K,less than or equal to 50K
20976,25, White, Female,less than or equal to 50K,less than or equal to 50K
27053,46, White, Male,less than or equal to 50K,less than or equal to 50K
29805,62, White, Male,less than or equal to 50K,less than or equal to 50K
286,41, White, Male,greater than 50K,greater than 50K
10551,38, White, Male,less than or equal to 50K,less than or equal to 50K
34027,48, White, Male,less than or equal to 50K,less than or equal to 50K
36567,30, White, Female,less than or equal to 50K,less than or equal to 50K
13395,42, White, Male,greater than 50K,less than or equal to 50K
13147,25, White, Male,less than or equal to 50K,less than or equal to 50K
39500,51, White, Male,greater than 50K,less than or equal to 50K
192,41, Black, Male,less than or equal to 50K,less than or equal to 50K
18952,30, White, Female,less than or equal to 50K,less than or equal to 50K
12508,37, White, Male,greater than 50K,greater than 50K
23472,31, White, Male,less than or equal to 50K,less than or equal to 50K
2903,42, White, Male,less than or equal to 50K,less than or equal to 50K
40568,38, White, Female,less than or equal to 50K,less than or equal to 50K
23838,32, White, Male,less than or equal to 50K,less than or equal to 50K
5850,18, White, Male,less than or equal to 50K,less than or equal to 50K
40188,27, White, Male,less than or equal to 50K,less than or equal to 50K
48281,39, White, Male,less than or equal to 50K,less than or equal to 50K
19534,47, White, Female,less than or equal to 50K,less than or equal to 50K
44154,59, White, Male,less than or equal to 50K,less than or equal to 50K
20217,32, White, Female,less than or equal to 50K,less than or equal to 50K
44781,33, Other, Male,less than or equal to 50K,less than or equal to 50K
1808,73, White, Male,less than or equal to 50K,greater than 50K
27705,38, White, Male,less than or equal to 50K,less than or equal to 50K
25945,39, White, Female,less than or equal to 50K,less than or equal to 50K
5136,25, White, Male,less than or equal to 50K,less than or equal to 50K
37055,33, White, Male,less than or equal to 50K,less than or equal to 50K
